id,kel_jabatan_id,nama,status_aktif
731,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOLOGI KOMUNIKASI,1
732,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOLOGI KONSELING,1
733,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOLOGI ORANG DEWASA/MANULA,1
734,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOLOGI PENDIDIKAN,1
735,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOLOGI PERKEMBANGAN,1
736,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOLOGI SOSIAL,1
737,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOLOGI UMUM,1
738,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOMETRI,1
739,A5EB03E23DD1F6A0E040640A040252AD,DOSEN PSIKOTERAPI ISLAM,1
740,A5EB03E23DD1F6A0E040640A040252AD,DOSEN HUBUNGAN MASYARAKAT,1
741,A5EB03E23DD1F6A0E040640A040252AD,DOSEN RESOLUSI KONFLIK,1
742,A5EB03E23DD1F6A0E040640A040252AD,DOSEN RETORIKA,1
743,A5EB03E23DD1F6A0E040640A040252AD,DOSEN RETORIKA DAN TEKNIK KITABAH,1
744,A5EB03E23DD1F6A0E040640A040252AD,DOSEN RIWAYAT HIDUP BUDDHA GAUTAMA,1
745,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SAINS AUD,1
746,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SAINS DAN PEMBELAJARANNYA,1
747,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SASTRA,1
748,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SASTRA ARAB,1
749,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SASTRA HINDU,1
750,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SASTRA INDONESIA,1
751,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SASTRA INGGRIS,1
752,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH,1
753,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH DAN KEBUDAYAAN ISLAM,1
754,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH GEREJA/UMUM,1
755,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH ISLAM INDONESIA,1
756,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH KEBUDAYAAN HINDU,1
757,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH KEBUDAYAAN ISLAM,1
758,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH MUSIK,1
759,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH PEMIKIRAN EKONOMI ISLAM,1
760,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH PENDIDIKAN ISLAM,1
761,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH PERADABAN,1
762,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEJARAH PERADABAN ISLAM,1
763,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEMANTIK TEKS AGAMA BUDDHA,1
764,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SEMINAR PEMASARAN,1
765,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SENI MENYANYI DAN MENARI AUD,1
766,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SENI MUSIK,1
767,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SENI RUPA,1
768,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SENI TARI,1
769,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM EKONOMI ISLAM,1
770,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM INFORMASI,1
771,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM INFORMASI MANAJEMEN,1
772,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM INFORMASI PENDIDIKAN,1
773,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM INFORMASI PERBANKAN,1
774,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM INTEGUMEN,1
775,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM JARINGAN,1
776,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM KOMUNIKASI INDONESIA,1
777,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM PENANGGALAN,1
778,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM PERADILAN ISLAM,1
779,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEM RESPIRASI,1
780,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SISTEMATIKA,1
781,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SOSIOLOGI,1
782,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SOSIOLOGI AGAMA,1
783,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SOSIOLOGI AGAMA BUDDHA,1
784,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SOSIOLOGI AGAMA ISLAM,1
785,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SOSIOLOGI HUKUM,1
786,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SOSIOLOGI KOMUNIKASI,1
787,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SOSIOLOGI MASYARAKAT KEPULAUAN,1
788,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SOSIOLOGI PEMBANGUNAN,1
789,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SPEAKING IN PROFESSIONAL CONTEXT,1
790,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STATISTIK,1
791,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STATISTIK PENDIDIKAN,1
792,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STATISTIKA DAN PROBABILITAS,1
793,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STATISTIKA MULTIVARIAT,1
794,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STATISTIKA PENDIDIKAN,1
795,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STRATEGI BELAJAR MENGAJAR,1
796,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STRATEGI BELAJAR MENGAJAR PENDIDIKAN ANAK USIA DINI,1
797,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STRATEGI PEMBELAJARAN,1
798,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STRATEGI PEMBELAJARAN BAHASA ARAB,1
799,A5EB03E23DD1F6A0E040640A040252AD,"DOSEN STRATEGI PENGEMBANGAN KOGNITIF, KREATIVITAS DAN BAHASA AUD",1
800,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STRUCTURE,1
801,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STRUKTUR DAN KONSTRUKSI BANGUNAN,1
802,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STUDI ISLAM,1
803,A5EB03E23DD1F6A0E040640A040252AD,DOSEN STUDI NASKAH PERKAWINAN,1
804,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SUPERVISI DAN EVALUASI PROGRAM PENDIDIKAN,1
805,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SUPERVISI PENDIDIKAN,1
806,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SUTTA PITAKA,1
807,A5EB03E23DD1F6A0E040640A040252AD,DOSEN SYARIAH,1
808,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TABIR TAHRIRY,1
809,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TAFSIR,1
810,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TAFSIR AHKAM,1
811,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TAFSIR HADITS,1
812,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TAFSIR KONTEMPORER,1
813,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TAFSIR TARBAWI,1
814,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TAFSIR TEMATIK AHKAM SIYASAH,1
815,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TAKSONOMI TUMBUHAN RENDAH,1
816,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TARIKH AL-ADAB,1
817,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TARIKH TASYRI`,1
818,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TARJAMAH,1
819,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TASAWUF,1
820,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TATA SUSILA HINDU,1
821,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TATTWA,1
822,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TAUHID,1
823,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEACHING ENGLISH FOR YOUNG LEARNERS,1
824,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK ELEKTRO,1
825,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK FISIKA,1
826,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK INDUSTRI,1
827,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK INFORMATIKA,1
828,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK INPESTIGASI DAN REPORTASE,1
829,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK KIMIA,1
830,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK KONSELING,1
831,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK LINGKUNGAN,1
832,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK MESIN,1
833,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK PERHITUNGAN BAGI HASIL DAN MARGIN,1
834,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK SIPIL,1
835,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK TRANSPORTASI,1
836,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIK-TEKNIK KONSELING,1
837,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNIKA,1
838,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNOLOGI DAN MEDIA PEMBELAJARAN,1
839,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNOLOGI INFORMASI,1
840,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNOLOGI INFORMASI DAN KOMUNIKASI,1
841,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNOLOGI INFORMASI DAN KOMUNIKASI PENDIDIKAN,1
842,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNOLOGI INFORMATIKA,1
843,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNOLOGI PANGAN,1
844,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNOLOGI PEMBELAJARAN,1
845,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEKNOLOGI PENDIDIKAN,1
846,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEOLOGI,1
847,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEOLOGI KATOLIK,1
848,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEORI BELAJAR DAN PEMBELAJARAN PAUD,1
849,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEORI KOMUNIKASI,1
850,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEORI PEMBELAJARAN DI MI/SD,1
851,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEORI-TEORI SOSIAL BUDAYA,1
852,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TEORI-TEORI SOSIOLOGI,1
853,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TIK,1
854,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TRANSLATION,1
855,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TRANSPORT WILAYAH KOTA,1
856,A5EB03E23DD1F6A0E040640A040252AD,DOSEN TRANSPORTASI,1
857,A5EB03E23DD1F6A0E040640A040252AD,DOSEN ULUMUL HADITS,1
858,A5EB03E23DD1F6A0E040640A040252AD,DOSEN ULUMUL QURAN,1
859,A5EB03E23DD1F6A0E040640A040252AD,DOSEN USHUL FIQH,1
860,A5EB03E23DD1F6A0E040640A040252AD,DOSEN USHUL FIQH KEUANGAN,1
861,A5EB03E23DD1F6A0E040640A040252AD,DOSEN VINAYA PITAKA,1
862,A5EB03E23DD1F6A0E040640A040252AD,DOSEN WARIGA,1
863,A5EB03E23DD1F6A0E040640A040252AD,DOSEN WEDA,1
864,A5EB03E23DD1F6A0E040640A040252AD,DOSEN WRITING,1
9,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Bedah Ortopedi,0
52,8ae482893580790801358a184e1848b9,Dokter Spesialis Bedah Ortopedi,0
8,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Orthopaedi dan Traumatologi,1
51,8ae482893580790801358a184e1848b9,Dokter Spesialis Orthopaedi dan Traumatologi,1
13,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Emergency Medicine,0
56,8ae482893580790801358a184e1848b9,Dokter Spesialis Emergency Medicine,0
17,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Emergency Medic (Kedaruratan Medik),1
60,8ae482893580790801358a184e1848b9,Dokter Spesialis Emergency Medic (Kedaruratan Medik),1
4,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Anestesiologi dan Terapi Intensif,1
6,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah-Bedah Digestif,1
7,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah-Bedah Onkologi,1
10,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Bedah Plastik Rekonstruksi dan Estetis,1
12,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Bedah Toraks Kardiovaskular,1
16,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Obstetri dan Ginekologi,1
18,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Kedokteran Forensik & Medikolegal,1
21,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Kedokteran Olah Raga,1
22,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Kedokteran Jiwa atau Psikiatri,1
23,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Dermatologi dan Venereologi,1
27,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Pulmonologi dan Kedokteran Respirasi (Paru),1
32,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Kedokteran Fisik dan Rehabilitasi,1
33,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Neurologi,1
34,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Telinga Hidung Tenggorok - Bedah Kepala dan Leher,1
37,A5EB03E23DD0F6A0E040640A040252AD,Dokter Gigi Spesialis Bedah Mulut dan Maksilofasial,1
38,A5EB03E23DD0F6A0E040640A040252AD,Dokter Gigi Spesialis Kedokteran Gigi Anak (Pedodontik),1
40,A5EB03E23DD0F6A0E040640A040252AD,Dokter Gigi Spesialis Ortodonsia,1
873,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Akupuntur Medis,1
874,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Bedah Anak,1
875,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Gizi Klinik,1
876,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Kedokteran Kelautan,1
877,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Kedokteran Penerbangan,1
878,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Parasitologi Klinik,1
879,A5EB03E23DE9F6A0E040640A040252AD,Dokter Spesialis Kedokteran Keluarga Layanan Primer,1
880,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Geriatri,1
881,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Alergi Immunologi Klinik,1
882,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Gastroenterohepatologi,1
883,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Ginjal Hipertensi,1
884,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Hematologi-Onkologi Medik,1
885,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Hepatologi,1
886,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Kardiovaskular,1
887,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Endokrin Metabolik dan Diabetes,1
888,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Psikosomatik,1
889,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Pulmonologi,1
890,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Reumatologi,1
891,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Penyakit Dalam-Penyakit Tropik-Infeksi,1
892,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Alergi Imunologi,1
893,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Endokrinologi,1
894,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Gastro-Hepatologi,1
895,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Hematologi Onkologi,1
896,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Infeksi & Penyakit Tropis,1
897,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Kardiologi,1
898,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Nefrologi,1
899,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Neurologi,1
900,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik,1
901,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Pediatri Gawat Darurat,1
902,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Pencitraan,1
903,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Perinatologi,1
904,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Respirologi,1
905,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial,1
906,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Kesehatan Remaja,1
907,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-Otologi,1
908,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-Neurotologi,1
909,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-Rinologi,1
910,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-Laringo-Faringologi,1
911,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-Onkologi Kepala Leher,1
912,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-Facial Plasty,1
913,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-Bronkoesofagologi,1
914,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-Alergi Imunologi,1
915,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis THT-THT Komunitas,1
916,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anestesi-Intensif Care/ICU,1
917,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anestesi-Anestesi Kardiovaskuler dan Critical Care,1
918,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anestesi-Manajemen Nyeri,1
919,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anestesi-Anestesi Regional dan Intervensi,1
920,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anestesi-Neuroanestesi dan Critical Care,1
921,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anestesi-Anestesi Pediatri dan Critical Care,1
922,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anestesi-Anestesi Obstetri dan Critical Care,1
923,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Dermatologi dan Venereologi-Infeksi Menular Seksual,1
924,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah-Bedah Kepala Leher,1
925,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler,1
926,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis BPRE-Luka Bakar dan Luka,1
927,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis BPRE-Bedah Mikro dan Onkoplasti,1
928,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis BPRE-Kraniomaksilofasial (KKF),1
929,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis BPRE-Bedah Tangan,1
930,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis BPRE-Genitalia Eksterna,1
931,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis BPRE-Estetik Lanjut,1
932,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Paru-Infeksi,1
933,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Paru-Onkologi Toraks,1
934,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Paru-Asma dan PPOK,1
935,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Paru-Pulmonologi Intervensi dan Gawat Darurat Napas,1
936,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Paru-Paru Kerja dan Lingkungan,1
937,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Paru-Imunologi Klinik dan Penyakit Paru Interstitial,1
938,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Radiologi-Radiologi Anak,1
939,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Radiologi-Radiologi Thorax,1
940,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Radiologi-Radiologi Muskuloskeletal,1
941,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Radiologi-Radiologi Intervensional,1
942,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Radiologi-Radiologi Abdomen,1
943,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Radiologi-Neuroradiologi dan Kepala Leher,1
944,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Obgyn- Uroginekologi dan Bedah Rekonstruksi Panggul,1
945,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Obgyn- Fetomaternal (KFM),1
946,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Obgyn- Onkologi Ginekologi (KOnk),1
947,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial,1
948,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Obgyn- Fertilitas-Endokrinologi Reproduksi (KFER),1
949,A5EB03E23DE9F6A0E040640A040252AD,"Dokter Sub Spesialis Neurologi- Neurofisiologi Klinis, Neuromuskular, Epilepsi dan Gangguan Tidur",1
950,A5EB03E23DE9F6A0E040640A040252AD,"Dokter Sub Spesialis Neurologi- Neuroinfeksi, Imunologi, Traumatologi dan Critical Care",1
951,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Neurologi- Neuro-Onkologi,1
952,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering,1
953,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Neurologi- Nyeri dan Nyeri Kepala,1
954,A5EB03E23DE9F6A0E040640A040252AD,"Dokter Sub Spesialis Neurologi-Neurobehaviour, Gangguan Gerak, Geriatri dan Degeneratif",1
1211,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Fotografi,1
955,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Neurologi- Neuropediatri,1
956,A5EB03E23DE9F6A0E040640A040252AD,"Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi",1
957,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Mata-Refraksi dan Optimasi Visual,1
958,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Mata-Infeksi dan Imunologi,1
959,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Mata-Katarak dan Bedah Refraksi,1
960,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Mata-Glaukoma,1
961,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Mata-Vitreo retina,1
962,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus,1
963,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Mata-Neurooftalmologi,1
964,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Kedokteran Jiwa-Psikiatri Adiksi,1
965,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Kedokteran Jiwa-Psikiatri Forensik,1
966,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Kedokteran Jiwa-Psikiatri Komunitas,1
1080,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Urologi-Transplantasi,1
967,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Akupuntur Medis-Analgesia dan Anestesia,1
968,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Akupuntur Medis-Geriatri,1
969,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Emergensi dan Rawat Intensif Anak (ERIA),1
970,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Anak-Neonatologi,1
971,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Andrologi-Fertilitas dan Endokrinologi Reproduksi Pria,1
972,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Andrologi-Seksologi dan Anti-Aging Medicine,1
973,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah Anak-Digestif Anak,1
974,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah Anak-Urogenital Anak,1
975,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah Saraf-Fungsional,1
976,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah Saraf-Neurospine,1
977,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah Saraf-Onkologi,1
978,A5EB03E23DE9F6A0E040640A040252AD,Dokter Sub Spesialis Bedah Saraf-Pediatrik,1
