id;tk_pendidikan_id;nama;status
8ae483c581d1f47e0181d28f0b8e27ff;45;S-2 SPORT BUSINESS MANAGEMENT;
761C992BDCE810A1E050640A29037230;40;S-1 ILMU PENDIDIKAN KEWARGANEGARAAN;1
761C992BDCE910A1E050640A29037230;40;S-1 ILMU PENGAIRAN;1
761C992BDCEB10A1E050640A29037230;40;S-1 ILMU TEKNIK;1
761C992BDCEC10A1E050640A29037230;40;S-1 ILMU TEKNIK JALAN DAN JEMBATAN;1
761C992BDCED10A1E050640A29037230;40;S-1 ILMU TEKNIK PERENCANAAN WILAYAH DAN KOTA;1
761C992BDCF010A1E050640A29037230;40;S-1 MANAJEMEN SOSIOLOGI;1
761C992BDCF110A1E050640A29037230;40;S-1 NAUTIKA KAPAL;1
761C992BDCF210A1E050640A29037230;40;S-1 PEMBANGUNAN EKONOMI KEWILAYAHAN;1
761C992BDCF510A1E050640A29037230;40;S-1 PENDIDIKAN PERTANIAN AGRIBISNIS;1
761C992BDCF610A1E050640A29037230;40;S-1 PENDIDIKAN PGSD;1
761C992BDCF710A1E050640A29037230;40;S-1 PENDIDIKAN TATA;1
761C992BDCF910A1E050640A29037230;40;S-1 PERENCANAAN;1
8ae4828750a4b7b20150a7e96a0f3948;40;S-1 ILMU BUDAYA/SASTRA;1
ff808081513cb660015146b9593e7380;40;S-1 GEOGRAFI;0
ff808081523eb3030152430e077e03d6;40;S-1 HUKUM;0
76B0738F251C65B6E050640A29034CDA;30;D-III REFRAKSI OPTISIEN;1
76B0738F251D65B6E050640A29034CDA;30;D-III TERAPI OKUPASI;1
76B0738F251E65B6E050640A29034CDA;35;D-IV AGAMA;1
76B0738F251F65B6E050640A29034CDA;35;D-IV PEMBANGUN;1
76B0738F252065B6E050640A29034CDA;40;S-1 PEMBANGUN;1
76B0738F252165B6E050640A29034CDA;40;S-1 RELIGI DAN KEBUDAYAAN;1
76B0738F252265B6E050640A29034CDA;45;S-2 PENDIDIKAN KEAGAMAAN ISLAM;1
76B16A09FAD89065E050640A290368C4;40;S-1 PENDIDIKAN SENI KRIYA KAYU;1
76B16A09FAD99065E050640A290368C4;40;S-1 PENDIDIKAN SENI KRIYA KERAMIK;1
76B16A09FADA9065E050640A290368C4;40;S-1 PENDIDIKAN SENI KRIYA LOGAM;1
0790080AACC2CB04E060640AF1081D44;45;S-2 MASTER OF ENGINEERING ;1
76B2356A2EE3174CE050640A290301A0;40;S-1 KEGAWATDARURATAN MEDIK;1
76B2356A2EE4174CE050640A290301A0;40;S-1 RADIODIAGNOSTIK DAN RADIOTERAPI;1
76B2356A2EE5174CE050640A290301A0;45;S-2 DOKTER HEWAN (PROFESI);1
76B2356A2EE6174CE050640A290301A0;45;S-2 SPESIALIS KEGAWATDARURATAN MEDIK;1
76B2356A2EE7174CE050640A290301A0;50;S-3 MANAJEMEN MUTU;1
76B2356A2EE8174CE050640A290301A0;50;S-3 PENDIDIKAN ALQURAN DAN HADITS;1
76B38FF99C26C741E050640A29032B4F;35;D-IV ILMU DAN TEKNOLOGI LINGKUNGAN;1
76B38FF99C27C741E050640A29032B4F;35;D-IV KETANAHAN NASIONAL;1
76B38FF99C28C741E050640A29032B4F;35;D-IV PEMULIAAN TANAH;1
ff808081511e498a015122fd35537f7d;30;D-III/A-III KEPERAWATAN;1
76B38FF99C2AC741E050640A29032B4F;35;D-IV PETERNAKAN DAN PERIKANAN;1
76B38FF99C2BC741E050640A29032B4F;40;S-1 ADMINISTRASI NIAGA PERKANTORAN;1
76B38FF99C2CC741E050640A29032B4F;40;S-1 KETANAHAN NASIONAL;1
76B38FF99C2DC741E050640A29032B4F;40;S-1 PEMULIAAN TANAH;1
76B38FF99C2EC741E050640A29032B4F;40;S-1 PETERNAKAN DAN PERIKANAN;1
76B38FF99C2FC741E050640A29032B4F;40;S-1 ZAKAT DAN WAKAF;1
76B38FF99C30C741E050640A29032B4F;45;S-2 PERTANAHAN;1
76B38FF99C31C741E050640A29032B4F;45;S-2 TEOLOGI SISTEMATIKA;1
76B38FF99C32C741E050640A29032B4F;45;S-2 KEGAWATDARURATAN MEDIK;1
76B38FF99C33C741E050640A29032B4F;30;D-III AKUNTANSI PERBANKAN;1
76B38FF99C34C741E050640A29032B4F;45;DOKTER SPESIALIS ILMU BEDAH MULUT;1
76B4FAB493ACE235E050640A290355A6;45;S-1 GIZI + PROFESI;1
76B4FAB493ADE235E050640A290355A6;40;S-1 PENDIDIKAN TEKNOLOGI INFORMASI DAN TELEKOMUNIKASI;1
76C13124FF326ADAE050640A290347E7;40;S-1 PANCASILA;1
8ae483c581d1f47e0181d28fc25a2828;50;S-3 SCIENCE AND ADVANCED TECHNOLOGY;
ff808081513cb660015147c93ec806ff;25;D-II;0
ff808081513cb660015147d6bbd510e0;40;S-1 PERTANIAN;0
ff808081516b0b9301516b220d1f1602;40;AQIDAH FILSAFAT;0
76AA0A7FC839481FE050640A29032CF0;45;S-2 MANAJEMEN INVESTASI;1
76AA0A7FC83A481FE050640A29032CF0;45;S-1 FARMASI + STR;1
76AA0A7FC83B481FE050640A29032CF0;50;S-3 AGAMA KRISTEN;1
76AA0A7FC83C481FE050640A29032CF0;30;D-III LANSKAP;1
76AA0A7FC83D481FE050640A29032CF0;30;D-III TEKNIK SIPIL GEODESI;1
76AA0A7FC83E481FE050640A29032CF0;35;D-IV KEAHLIAN PENGOLAHAN HASIL PERIKANAN;1
76AA0A7FC83F481FE050640A29032CF0;40;S-1 KEAHLIAN PENGOLAHAN HASIL PERIKANAN;1
76AA0A7FC840481FE050640A29032CF0;40;S-1 PENDIDIKAN AUDIO VIDEO;1
76AA0A7FC841481FE050640A29032CF0;40;S-1 PENDIDIKAN BAHASA DAN SASTRA DAERAH BALI;1
76AA0A7FC842481FE050640A29032CF0;40;S-1 PENDIDIKAN PRAKARYA DAN KEWIRAUSAHAAN;1
76AA0A7FC843481FE050640A29032CF0;40;S-1 TEKNIK AUDIO VIDEO + PROFESI;1
76AA0A7FC844481FE050640A29032CF0;45;S-2 DOKTER SPESIALIS KEDOKTERAN GIGI ANAK;1
76AA0A7FC845481FE050640A29032CF0;45;S-2 MANUSKRIP;1
76AA0A7FC847481FE050640A29032CF0;45;S-2 TERJEMAH;1
76AA0A7FC848481FE050640A29032CF0;40;S-1 SISTEM KEARSIPAN;1
76AA0A7FC84A481FE050640A29032CF0;40;S-1 PENDIDIKAN IPS EKONOMI;1
76AA0A7FC84C481FE050640A29032CF0;45;S-2 KOMUNIKASI POLITIK;1
76AA0A7FC84D481FE050640A29032CF0;45;S-2 SEJARAH POLITIK KAWASAN;1
76AA0A7FC84E481FE050640A29032CF0;45;S-2 DESAIN VISUAL;1
76AA0A7FC84F481FE050640A29032CF0;45;S-2 KONSENTRASI PENDIDIKAN ANAK USIA DINI;1
76AA0A7FC850481FE050640A29032CF0;45;S-2 BAHASA DAN SASTRA;1
76AA0A7FC851481FE050640A29032CF0;45;S-2 FILSAFAT HINDU;1
76AA0A7FC852481FE050640A29032CF0;45;S-2 EKONOMI PERBANKAN;1
8ae483c68334fee601835e4c05e461d9;20;D-I KOMPUTER MANAJEMEN DAN MARKETING;1
ff808081513cb66001514704ba952c87;25;D-II TARBIYAH;0
8ae483a581a98def0181afa899a52216;50;S-3 PHARMACY AND BIOMEDICAL SCIENCES;
8ae482875230571201523506f2f77693;30;D-III BAHASA DAN PARIWISATA;0
8ae483a861510eba01615171297119f3;45;S-2 BIOLOGICAL AND AGRICULTURAL ENGINEERING;1
75CCE6AB2AD96117E050640A29036030;35;D-IV PKP-PK;1
75CCE6AB2ADA6117E050640A29036030;35;D-IV PRODUKSI GARMEN KONSENTRASI FASHION DESAIN;1
75CCE6AB2ADB6117E050640A29036030;35;D-IV PSIKIOLOGI UMUM;1
75CCE6AB2ADC6117E050640A29036030;35;D-IV PSIKOLOGI MASYARAKAT;1
75CCE6AB2ADD6117E050640A29036030;35;D-IV RELIGI DAN BUDAYA;1
75CCE6AB2ADE6117E050640A29036030;35;D-IV RELIGI DAN KEBUDAYAAN;1
75CCE6AB2AE16117E050640A29036030;35;D-IV SIPIL;1
75CCE6AB2AE46117E050640A29036030;35;D-IV SUMBER DAYA MANUSIA;1
75CCE6AB2AE66117E050640A29036030;35;D-IV TEKNIK BANGUNAN DAN JALUR PERKEREATAAPIAN;1
75CCE6AB2AE96117E050640A29036030;35;D-IV TEKNIK KELAUTAN DAN ILMU KELAUTAN;1
75CCE6AB2AEA6117E050640A29036030;35;D-IV TEKNIK LOGISTIK;1
75CCE6AB2AE56117E050640A29036030;35;D-IV TATALAKSANA ANGKUTAN LAUT DAN KEPELABUHANAN;1
75CCE6AB2AEC6117E050640A29036030;35;D-IV TEKNIK PANAS BUMI;1
75CCE6AB2AEE6117E050640A29036030;35;D-IV TEKNIKA + ANT III;1
75CCE6AB2AEF6117E050640A29036030;35;D-IV TEKNIKA + ATT III;1
75CCE6AB2AF06117E050640A29036030;35;D-IV TEKNOFISIKA;1
75CCE6AB2AF26117E050640A29036030;35;D-IV TEKNOLOGI INDUSTRI HASIL PERIKANAN;1
75CCE6AB2AF46117E050640A29036030;35;D-IV TEKNOLOGI KEBUMIAN;1
75CCE6AB2AF66117E050640A29036030;35;D-IV TKO;1
75CCE6AB2AF76117E050640A29036030;35;D-IV TRANSPORTASI;1
75CCE6AB2AF86117E050640A29036030;35;D-IV ZOOLOGI;1
75CCE6AB2AF96117E050640A29036030;40;S-1 AGRARIA;1
75CCE6AB2AFA6117E050640A29036030;40;S-1 AKUNTANSI KOMPUTER HUKUM;1
75CCE6AB2AFB6117E050640A29036030;40;S-1 ALLU;1
75CCE6AB2AFC6117E050640A29036030;40;S-1 ANT III;1
75CCE6AB2AFD6117E050640A29036030;40;S-1 ATNU;1
75CCE6AB2AFE6117E050640A29036030;40;S-1 ATT II;1
75CCE6AB2AFF6117E050640A29036030;40;S-1 ATT III;1
75CCE6AB2B006117E050640A29036030;40;S-1 BIDANG PERTAHANAN;1
75CCE6AB2B016117E050640A29036030;40;S-1 BIOMATERIAL;1
75CCE6AB2B026117E050640A29036030;40;S-1 BIOTEKNOLOGI FARMASI;1
75CCE6AB2B036117E050640A29036030;40;S-1 DOKUMENTASI DAN KEARSIPAN;1
75CCE6AB2B046117E050640A29036030;40;S-1 EKONOMI BISNIS INTERNASIONAL;1
75CCE6AB2B056117E050640A29036030;40;S-1 EKONOMI KEPENDUDUKAN;1
75CCE6AB2B066117E050640A29036030;40;S-1 EKONOMI PERDAGANGAN;1
75CCE6AB2B076117E050640A29036030;40;S-1 ELEKTRO - KONTROL;1
75CCE6AB2B086117E050640A29036030;40;S-1 ENERGI;1
75CCE6AB2B096117E050640A29036030;40;S-1 ESP;1
75CCE6AB2B0A6117E050640A29036030;40;S-1 FILSAFAT SEJARAH;1
75CCE6AB2B0B6117E050640A29036030;40;S-1 FISIKA BUMI;1
75CCE6AB2B0C6117E050640A29036030;40;S-1 GEODESI DAN GEOMATIKA;1
8ae48287508daf4b0150939952fb6429;30;D-III MANAJEMEN INFORMATIKA;0
761C992BDCFA10A1E050640A29037230;40;S-1 PERUMAHAN;1
761C992BDCFE10A1E050640A29037230;40;S-1 SISTEM TEKNIK INFORMATIKA;1
58E928A4D2C994CAE050640A2A027B64;45;S-2 CULINOLOGI;1
761C992BDD0710A1E050640A29037230;40;S-1 TEKNIK KELAUTAN DAN ILMU KELAUTAN;1
761C992BDD0810A1E050640A29037230;40;S-1 TEKNIK PERENCANAAN WILAYAH DAN TATA KOTA;1
761C992BDD0A10A1E050640A29037230;45;S-2 DOKTER GIGI SPESIALIS BEDAH MULUT;1
761C992BDD0B10A1E050640A29037230;45;S-2 DOKTER KONSULTAN BEDAH DIGESTIF;1
761C992BDD0C10A1E050640A29037230;45;S-2 DOKTER KONSULTAN BEDAH ONKOLOGI;1
761C992BDD0D10A1E050640A29037230;45;S-2 DOKTER SPESIALIS FISIK DAN REHABILITASI;1
761C992BDD0E10A1E050640A29037230;45;S-2 DOKTER SPESIALIS ILMU PENYAKIT JANTUNG DAN PEMBULUH DARAH;1
761C992BDD0F10A1E050640A29037230;45;S-2 DOKTER SPESIALIS OBSTETRI DAN GINEKOLOGI;1
761C992BDD1010A1E050640A29037230;45;S-2 DOKTER SPESIALIS ORTODONTI;1
761C992BDD1110A1E050640A29037230;45;S-2 DOKTER SPESIALIS PATOLOGI ANATOMI;1
761C992BDD1210A1E050640A29037230;45;S-2 DOKTER SPESIALIS PATOLOGI KLINIK;1
761C992BDD1310A1E050640A29037230;45;S-2 DOKTER SPESIALIS PENYAKIT KULIT;1
761C992BDD1410A1E050640A29037230;45;S-2 DOKTER SPESIALIS PENYAKIT MATA;1
761C992BDD1510A1E050640A29037230;45;S-2 DOKTER SUB SPESIALIS BEDAH (BEDAH ONKOLOGI);1
761C992BDD1610A1E050640A29037230;45;S-2 SPESIALIS KESEHATAN THT KI;1
761C992BDD1710A1E050640A29037230;45;S-2 SPESIALIS ORTHODONTIS;1
761C992BDD1810A1E050640A29037230;45;S-2 SPESIALIS PENYAKIT PARU;1
761D99509FAD9EA6E050640A29030A9E;30;D-III FISIOTERAPIS;1
761D99509FAE9EA6E050640A29030A9E;30;D-III ILMU EKONOMI MANAJEMEN SDM;1
761D99509FAF9EA6E050640A29030A9E;30;D-III ILMU MANAJEMEN ADMINISTRASI;1
761D99509FB09EA6E050640A29030A9E;35;D-IV EKONOMI PERENCANAAN PEMBANGUNAN;1
761D99509FB19EA6E050640A29030A9E;35;D-IV ILMU MANAJEMEN TRANSPORTASI LAUT;1
761D99509FB29EA6E050640A29030A9E;35;D-IV ILMU SOSIAL DAN POLITIK;1
761D99509FB39EA6E050640A29030A9E;35;D-IV NUTRISIONIS;1
761D99509FB49EA6E050640A29030A9E;35;D-IV OTOMOTIF;1
761D99509FB59EA6E050640A29030A9E;35;D-IV PERIKANAN LAUT;1
761D99509FB69EA6E050640A29030A9E;35;D-IV PROGRAMER;1
761D99509FB79EA6E050640A29030A9E;35;D-IV PWK;1
761D99509FB89EA6E050640A29030A9E;35;D-IV TEKNIK ARSITEK;1
761D99509FB99EA6E050640A29030A9E;40;S-1 ADMINISTRASI DAN KEBIJAKAN KESEHATAN;1
761D99509FBA9EA6E050640A29030A9E;40;S-1 DOKTER SPESIALIS BEDAH GIGI DAN MULUT;1
761D99509FBB9EA6E050640A29030A9E;40;S-1 DOKTER SPESIALIS SARAF;1
761D99509FBC9EA6E050640A29030A9E;40;S-1 ILMU MANAJEMEN TRANSPORTASI LAUT;1
761D99509FBD9EA6E050640A29030A9E;40;S-1 ILMU TEKNIK SIPIL DAN PERENCANAAN TATA RUANG;1
761D99509FBE9EA6E050640A29030A9E;40;S-1 KESEHATAN MASYARAKAT PEMINATAN PROMKES;1
761D99509FC09EA6E050640A29030A9E;40;S-1 PAKAN TERNAK;1
761D99509FC19EA6E050640A29030A9E;40;S-1 PROGRAMER;1
761D99509FC29EA6E050640A29030A9E;40;S-1 PWK;1
761D99509FC39EA6E050640A29030A9E;40;S-1 TANAMAN PERKEBUNAN;1
761D99509FC49EA6E050640A29030A9E;40;S-1 TEKNIK TRANSPORTASI LAUT;1
8ae483a683636b8701836424cf5c38eb;30;D-III PENDIDIKAN BAHASA DAERAH MAKASSAR;1
7646DD376E52B332E050640A29034333;30;D-III ILMU PERIKANAN;1
7646DD376E53B332E050640A29034333;30;D-III ILMU TERNAK;1
7646DD376E54B332E050640A29034333;30;D-III PERENCANAAN PEMBANGUNAN;1
7646DD376E55B332E050640A29034333;30;D-III PERIKANAN BUDIDAYA;1
7646DD376E56B332E050640A29034333;30;D-III TEKNIKAL GIGI;1
7646DD376E5AB332E050640A29034333;40;S-1 ADMINISTRASI HUKUM;1
7646DD376E5BB332E050640A29034333;40;S-1 ARSITEK;1
7646DD376E5CB332E050640A29034333;40;S-1 GAMBAR ARSITEKTUR;1
7646DD376E5DB332E050640A29034333;40;S-1 ILMU INTELIJEN;1
7646DD376E5EB332E050640A29034333;40;S-1 ILMU PERTAHANAN;1
7646DD376E5FB332E050640A29034333;40;S-1 ILMU PERTANAHAN;1
7646DD376E60B332E050640A29034333;40;S-1 KATEKESE;1
7646DD376E61B332E050640A29034333;40;S-1 LANDSCAPE;1
7646DD376E62B332E050640A29034333;40;S-1 MANAJEMEN DESAIN;1
7646DD376E63B332E050640A29034333;40;S-1 MANAJEMEN PELABUHAN;1
7646DD376E64B332E050640A29034333;40;S-1 PENDIDIKAN SENI TEATER;1
7646DD376E65B332E050640A29034333;40;S-1 PENDIDIKAN SPESIALIS 2 ANAK;1
7646DD376E66B332E050640A29034333;40;S-1 PENDIDIKAN TEKNOLOGI PERTAMBANGAN;1
7646DD376E67B332E050640A29034333;40;S-1 PSIKOLOGIS KLINIS + PROFESI;1
7646DD376E68B332E050640A29034333;40;S-1 SAINS TEOLOGI;1
7646DD376E69B332E050640A29034333;40;S-1 SARJANA AGAMA ISLAM NON PENDIDIKAN;1
7646DD376E6AB332E050640A29034333;40;S-1 SOSIOLOGI KHONGHUCU;1
7646DD376E6BB332E050640A29034333;40;S-1 SYARIAH FILSAFAT ISLAM;1
7646DD376E6CB332E050640A29034333;40;S-1 TEKNIK FURNITUR;1
7646DD376E6DB332E050640A29034333;40;S-1 TEKNOLOGI PERTAMBANGAN;1
7646DD376E6EB332E050640A29034333;45;S-2 DOGMATIKA;1
7646DD376E6FB332E050640A29034333;45;S-2 DRAMOTOLOGI;1
7646DD376E70B332E050640A29034333;45;S-2 EKONOMETRIKA;1
7646DD376E71B332E050640A29034333;45;S-2 EKONOMI PENDIDIKAN;1
7646DD376E74B332E050640A29034333;45;S-2 ILMU PENDIDIKAN KOMPUTER;1
7646DD376E75B332E050640A29034333;45;S-2 ILMU SOSIOLOGI AGAMA;1
7646DD376E76B332E050640A29034333;45;S-2 LIBRARY AND INFORMATION SCIENCE;1
7646DD376E77B332E050640A29034333;45;S-2 MANAJEMEN PEMASARAN PERBANKAN;1
7646DD376E78B332E050640A29034333;45;S-2 MANAJEMEN PERENCANAAN PEMBANGUNAN;1
7646DD376E79B332E050640A29034333;45;S-2 PASAR MODAL SYARIAH;1
7646DD376E7AB332E050640A29034333;45;S-2 PERBANKAN ISLAM;1
7646DD376E7BB332E050640A29034333;45;S-2 PSIKOLOGI INDUSTRI DAN ORGANISASI (TERAPAN);1
7646DD376E7CB332E050640A29034333;45;S-2 SASTRA DAN PENDIDIKAN BAHASA INDONESIA;1
7646DD376E7DB332E050640A29034333;45;S-2 SASTRA DAN PENDIDIKAN BAHASA INGGRIS;1
ff8080815181bd4f01518997a38c47fa;40;S-1 PENYULUHAN PERTANIAN;0
8ae483a661ae80760161b18cb7475bfe;45;S-2 MEDICAL SCIENCE;1
76AA0A7FC853481FE050640A29032CF0;45;S-2 MEDIA FILM DAN TELEVISI;1
76AA0A7FC854481FE050640A29032CF0;45;S-2 SASTRA AGAMA DAN PENDIDIKAN BAHASA BALI;1
76AA0A7FC856481FE050640A29032CF0;30;D-III SISTEM KEARSIPAN;1
76AA0A7FC857481FE050640A29032CF0;40;S-1 MIKROBIOLOGI PANGAN;1
76AA0A7FC858481FE050640A29032CF0;40;S-1 NUTRISI PANGAN;1
76AA0A7FC859481FE050640A29032CF0;45;S-2 EKONOMI KEUANGAN;1
76AA0A7FC85A481FE050640A29032CF0;45;S-2 ILMU AGAMA DAN BUDAYA;1
76AA0A7FC85B481FE050640A29032CF0;45;S-2 ILMU PENGEMBANGAN SDM;1
76B5F0DF2B2CC1DDE050640A29037168;45;DOKTER SPESIALIS RADIOTERAPI;1
76C13124FF376ADAE050640A290347E7;45;DOKTER SPESIALIS I MATA;1
76C13124FF386ADAE050640A290347E7;45;DOKTER SPESIALIS I PENYAKIT DALAM;1
76C488C8F5508D8FE050640A29032FAE;35;D-IV EKONOMI KEUANGAN;1
76C488C8F5528D8FE050640A29032FAE;40;S-1 PENGELOLAAN LINGKUNGAN HIDUP;1
76C488C8F5538D8FE050640A29032FAE;30;D-III EPIDEMIOLOG KESEHATAN;1
76C7BD8BBE39A604E050640A29030896;45;S-2 AKUNTANSI KONSENTRASI AKUNTANSI KEUANGAN DESA;1
76C7CBFF253166B8E050640A290312A2;45;S-2 AKUNTANSI KONSENTRASI AKUNTANSI SYARIAH;1
76C7CBFF253266B8E050640A290312A2;45;S-2 AKUNTANSI KONSENTRASI AUDIT FORENSIK;1
76C7CBFF253566B8E050640A290312A2;45;S-2 AKUNTANSI KONSENTRASI KOMPUTERISASI AKUNTANSI;1
76C7CBFF253666B8E050640A290312A2;45;S-2 AKUNTANSI KONSENTRASI MANAJEMEN;1
76C7CBFF253966B8E050640A290312A2;45;S-2 AKUNTANSI MANAJEMEN PEMERINTAHAN;1
76C7CBFF253B66B8E050640A290312A2;45;S-2 ANIMASI TERAPAN;1
76C7CBFF253C66B8E050640A290312A2;45;S-2 ANTROPOLOGI (BASIC S-1 ANTROPOLOGI);1
76C7CBFF253D66B8E050640A290312A2;45;S-2 ARSITEKTUR (BASIC S-1 TEKNIK SIPIL/ARSITEKTUR);1
76C7CBFF253E66B8E050640A290312A2;45;S-2 ARSITEKTUR (BASIC S-1 TEKNIK SIPIL);1
76C7CBFF253F66B8E050640A290312A2;45;S-2 ARSITEKTUR BIDANG PERANCANGAN KOTA;1
76C7CBFF254066B8E050640A290312A2;45;S-2 ARSITEKTUR KONSENTRASI DESAIN KAWASAN BINAAN;1
76C7CBFF254166B8E050640A290312A2;45;S-2 ARSITEKTUR KONSENTRASI DIGITAL ARSITEKTUR;1
76C7CBFF254266B8E050640A290312A2;45;S-2 ASIAN STUDIES;1
76C7CBFF254366B8E050640A290312A2;45;S-2 AUTOMOTIVE ENGINEERING (BASIC S-1 PENDIDIKAN TEKNIK OTOMOTIF);1
76C7CBFF254466B8E050640A290312A2;45;S-2 BAHAN BANGUNAN;1
76C7CBFF254566B8E050640A290312A2;45;S-2 BAHASA DAN SASTRA ARAB (BASIC S-1 BAHASA DAN SASTRA ARAB/PENDIDIKAN BAHASA ARAB);1
76C7CBFF254666B8E050640A290312A2;45;S-2 BAHASA DAN SASTRA ARAB (BASIC S-1 TARJAMAH);1
76C7CBFF254766B8E050640A290312A2;45;S-2 BAHASA DAN SASTRA ARAB KONSENTRASI KAJIAN TIMUR TENGAH;1
76C7CBFF254866B8E050640A290312A2;45;S-2 BAHASA DAN SASTRA DAERAH;1
76C7CBFF254966B8E050640A290312A2;45;S-2 BAHASA INDONESIA SEKOLAH DASAR;1
76C7CBFF254A66B8E050640A290312A2;45;S-2 BAHASA INGGRIS (S-1 HARUS LINIER);1
76C7CBFF254B66B8E050640A290312A2;45;S-2 BIMBINGAN DAN KONSELING (BASIC S-1 BIMBINGAN DAN KONSELING);1
76C7CBFF254C66B8E050640A290312A2;45;S-2 BIMBINGAN KONSELING (BASIC S-1 BIMBINGAN KONSELING );1
8ae4829d516b460601517fd80c6d7803;20;D-I PENGENDALIAN HAMA TERPADU;0
8ae483a8612e6588016130ab454c3695;50;S-3 COMPUTER SCIENCE AND INFORMATION ENGINEERING;1
75CCE6AB2B0D6117E050640A29036030;40;S-1 HPT;1
75CCE6AB2B0E6117E050640A29036030;40;S-1 HUKUM EKONOMI ISLAM;1
75CCE6AB2B0F6117E050640A29036030;40;S-1 ILMU AKTUARIA;1
75CCE6AB2B116117E050640A29036030;40;S-1 ILMU GIZI PANGAN;1
07CCD7F44433A1FEE060640AF1083350;45;S-2 MASTER OF ENGINEERING (ADVANCED);1
75CCE6AB2B136117E050640A29036030;40;S-1 ILMU HUKUM DAN PEMERINTAHAN;1
75CCE6AB2B146117E050640A29036030;40;S-1 ILMU KEBIJAKAN PUBLIK;1
75CCE6AB2B156117E050640A29036030;40;S-1 ILMU KEPARIWISATAAN;1
75CCE6AB2B166117E050640A29036030;40;S-1 ILMU KESENIAN;1
75CCE6AB2B176117E050640A29036030;40;S-1 ILMU KOMPUTER (DESIGN INTERFACE);1
75CCE6AB2B186117E050640A29036030;40;S-1 ILMU KOMPUTER (INFORMATIKA);1
75CCE6AB2B196117E050640A29036030;40;S-1 ILMU KOMPUTER SISTEM INFORMASI;1
75CCE6AB2B1A6117E050640A29036030;40;S-1 ILMU KOMUNIKASI BISNIS;1
75CCE6AB2B1F6117E050640A29036030;40;S-1 ILMU TELEKOMUNIKASI;1
75CCE6AB2B206117E050640A29036030;40;S-1 INTELIJEN;1
75CCE6AB2B216117E050640A29036030;40;S-1 KAJIAN BUDAYA;1
75CCE6AB2B226117E050640A29036030;40;S-1 KAJIAN INTELIJEN STRATEGIS;1
75CCE6AB2B236117E050640A29036030;40;S-1 KAJIAN KEAMANAN;1
75CCE6AB2B246117E050640A29036030;40;S-1 KAJIAN KEBIJAKAN;1
75CCE6AB2B256117E050640A29036030;40;S-1 KAJIAN PEMBANGUNAN PERKOTAAN DAN WILAYAH;1
75CCE6AB2B266117E050640A29036030;40;S-1 KAJIAN PERTAHANAN;1
75CCE6AB2B276117E050640A29036030;40;S-1 KAJIAN WANITA;1
75CCE6AB2B286117E050640A29036030;40;S-1 KAJIAN WILAYAH AFRIKA;1
75CCE6AB2B296117E050640A29036030;40;S-1 KAJIAN WILAYAH ASIA;1
75CCE6AB2B2A6117E050640A29036030;40;S-1 KAJIAN WILAYAH TIMUR TENGAH;1
75CCE6AB2B2B6117E050640A29036030;40;S-1 KAPAL PERIKANAN;1
75CCE6AB2B2C6117E050640A29036030;40;S-1 KEAGENAN;1
75CCE6AB2B2D6117E050640A29036030;40;S-1 KEPERAWATAN + STR;1
75CCE6AB2B2E6117E050640A29036030;40;S-1 KESEHATAN MASYARAKAT (PEMINATAN KESEHATAN LINGKUNGAN);1
75CCE6AB2B2F6117E050640A29036030;40;S-1 KESELAMATAN KESEHATAN KERJA;1
75CCE6AB2B316117E050640A29036030;40;S-1 KEUANGAN PUBLIK;1
75CCE6AB2B326117E050640A29036030;40;S-1 KIMIA HUKUM;1
75CCE6AB2B336117E050640A29036030;40;S-1 KOMPUTER DESAIN GRAFIS;1
75CCE6AB2B346117E050640A29036030;40;S-1 KOMPUTER KOMUNIKASI VISUAL;1
75CCE6AB2B366117E050640A29036030;40;S-1 LAS;1
75CCE6AB2B376117E050640A29036030;40;S-1 LLASDP;1
75CCE6AB2B386117E050640A29036030;40;S-1 MANAJAMEN KEBIJAKAN PUBLIK;1
75CCE6AB2B396117E050640A29036030;40;S-1 MANAJEMEN AKUNTANSI;1
75CCE6AB2B3C6117E050640A29036030;40;S-1 MANAJEMEN INFORMASI DAN DOKUMEN PROGRAM STUDI KEARSIPAN;1
ff80808148c01ab70148d53fdedd7421;40;S-1 KONSERVASI SUMBER DAYA HUTAN DAN EKOWISATA;0
8ae483a683636b870183642965d23cd3;45;S-2 PUBLISHING MEDIA;1
ff808081517b078f01517b6b11936f8b;30;D-III PENDIDIKAN EKONOMI DAN KOPERASI;0
ff8080815252a7a7015257aa17d06c02;40;S-1 PENDIDIKAN GURU SEKOLAH DASAR;0
ff80808152690e3d0152770ef87e4199;40;S-1 PENDIDIKAN AGAMA ISLAM;0
8ae483c581916f7b0181a466d0d422fd;45;S-2 ARCHITECTURE;
7609B55AF315395CE050640A2903277F;30;D-III KESEHATAN KEPERAWATAN;1
7609B55AF316395CE050640A2903277F;30;D-III KESEHATAN KESELAMATAN KERJA;1
7609B55AF317395CE050640A2903277F;30;D-III PEREKAM MEDIS DAN INFORMATIKA KESEHATAN;1
7609B55AF319395CE050640A2903277F;35;D-IV AKUNTANSI DAN PERBANKAN;1
7609B55AF31A395CE050640A2903277F;35;D-IV BIDAN;1
7609B55AF31C395CE050640A2903277F;35;D-IV BIOTEKNOLOGI PERTANIAN DAN PERKEBUNAN;1
7609B55AF31D395CE050640A2903277F;35;D-IV BUDIDAYA PERTANIAN DAN PERKEBUNAN;1
